timestamp,location,temperature_C,wind_speed_kmph,humidity_percent
2030-05-26 16:00:00,Mumbai,41.07,34.23,69.81
2030-05-26 17:00:00,Kolkata,41.79,33.38,91.28
2030-05-26 18:00:00,Jaipur,25.12,30.78,79.64
2030-05-26 19:00:00,Bangalore,34.43,13.57,83.03
2030-05-26 20:00:00,Chennai,35.69,27.04,73.06
2030-05-26 21:00:00,Kolkata,30.69,34.59,64.05
2030-05-26 22:00:00,Pune,32.92,23.83,54.88
2030-05-26 23:00:00,Jaipur,25.77,35.33,34.65
2030-05-27 00:00:00,Jaipur,36.2,3.23,90.51
2030-05-27 01:00:00,Bangalore,41.72,22.92,20.55
2030-05-27 02:00:00,Kolkata,40.95,10.2,94.07
2030-05-27 03:00:00,Delhi,39.44,33.38,39.3
2030-05-27 04:00:00,Mumbai,19.67,25.59,75.93
2030-05-27 05:00:00,Hyderabad,37.91,23.57,31.28
2030-05-27 06:00:00,Hyderabad,19.95,1.19,12.75
2030-05-27 07:00:00,Jaipur,38.94,25.0,63.4
2030-05-27 08:00:00,Chennai,24.69,29.91,83.28
2030-05-27 09:00:00,Bangalore,19.13,31.34,20.44
2030-05-27 10:00:00,Chennai,36.83,37.92,42.01
2030-05-27 11:00:00,Mumbai,28.95,8.29,48.27
2030-05-27 12:00:00,Hyderabad,31.52,37.56,27.61
2030-05-27 13:00:00,Kolkata,40.8,20.53,14.06
2030-05-27 14:00:00,Jaipur,25.99,3.38,60.22
2030-05-27 15:00:00,Kolkata,23.38,1.98,97.08
2030-05-27 16:00:00,Chennai,26.93,27.64,35.91
2030-05-27 17:00:00,Kolkata,33.97,36.1,13.84
2030-05-27 18:00:00,Kolkata,21.74,37.81,56.98
2030-05-27 19:00:00,Pune,38.85,0.54,69.04
2030-05-27 20:00:00,Pune,41.49,12.61,64.26
2030-05-27 21:00:00,Kolkata,42.32,25.49,46.87
2030-05-27 22:00:00,Jaipur,33.48,13.66,42.42
2030-05-27 23:00:00,Delhi,43.15,24.49,31.38
2030-05-28 00:00:00,Jaipur,19.08,37.44,33.7
2030-05-28 01:00:00,Pune,31.8,13.54,96.34
2030-05-28 02:00:00,Bangalore,28.42,8.14,12.52
2030-05-28 03:00:00,Jaipur,44.4,32.8,17.42
2030-05-28 04:00:00,Bangalore,17.71,20.53,12.99
2030-05-28 05:00:00,Jaipur,27.01,20.59,82.67
2030-05-28 06:00:00,Jaipur,19.91,29.51,62.01
2030-05-28 07:00:00,Hyderabad,25.63,3.26,42.61
2030-05-28 08:00:00,Jaipur,41.13,13.56,26.36
2030-05-28 09:00:00,Pune,21.76,39.99,83.73
2030-05-28 10:00:00,Jaipur,29.82,6.91,52.1
2030-05-28 11:00:00,Mumbai,21.14,15.02,35.32
2030-05-28 12:00:00,Kolkata,44.38,31.64,93.28
2030-05-28 13:00:00,Chennai,17.3,8.72,10.71
2030-05-28 14:00:00,Kolkata,40.47,6.75,41.33
2030-05-28 15:00:00,Mumbai,42.97,12.31,13.66
2030-05-28 16:00:00,Kolkata,38.33,11.98,30.46
2030-05-28 17:00:00,Delhi,26.09,21.22,94.58
2030-05-28 18:00:00,Jaipur,26.92,3.85,50.82
2030-05-28 19:00:00,Mumbai,15.9,31.27,70.6
2030-05-28 20:00:00,Bangalore,20.85,21.0,21.92
2030-05-28 21:00:00,Bangalore,42.91,32.93,79.28
2030-05-28 22:00:00,Delhi,36.83,39.6,38.42
2030-05-28 23:00:00,Jaipur,31.52,15.01,15.82
2030-05-29 00:00:00,Bangalore,44.71,19.98,61.05
2030-05-29 01:00:00,Hyderabad,37.83,37.04,58.26
2030-05-29 02:00:00,Delhi,33.42,9.99,60.95
2030-05-29 03:00:00,Bangalore,30.54,36.62,35.62
2030-05-29 04:00:00,Pune,28.97,35.28,12.56
2030-05-29 05:00:00,Jaipur,40.68,17.46,92.74
2030-05-29 06:00:00,Bangalore,29.48,4.34,62.84
2030-05-29 07:00:00,Jaipur,28.08,23.2,66.26
2030-05-29 08:00:00,Hyderabad,21.93,32.47,10.6
2030-05-29 09:00:00,Kolkata,34.13,18.72,88.96
2030-05-29 10:00:00,Pune,15.92,3.38,85.74
2030-05-29 11:00:00,Jaipur,22.62,35.26,95.29
2030-05-29 12:00:00,Mumbai,30.77,12.83,85.82
2030-05-29 13:00:00,Bangalore,24.29,2.69,90.59
2030-05-29 14:00:00,Mumbai,30.42,7.5,20.45
2030-05-29 15:00:00,Jaipur,22.1,5.96,86.9
2030-05-29 16:00:00,Mumbai,40.77,22.93,95.03
2030-05-29 17:00:00,Jaipur,18.35,36.42,94.69
2030-05-29 18:00:00,Jaipur,21.62,15.19,50.88
2030-05-29 19:00:00,Bangalore,28.89,22.56,70.17
2030-05-29 20:00:00,Pune,28.16,11.06,95.78
2030-05-29 21:00:00,Mumbai,35.15,38.71,44.15
2030-05-29 22:00:00,Hyderabad,36.2,39.67,46.87
2030-05-29 23:00:00,Delhi,34.7,35.4,35.11
2030-05-30 00:00:00,Pune,34.14,5.13,63.5
2030-05-30 01:00:00,Hyderabad,28.49,28.85,18.38
2030-05-30 02:00:00,Chennai,28.39,7.88,56.23
2030-05-30 03:00:00,Jaipur,17.66,12.23,19.26
2030-05-30 04:00:00,Delhi,15.08,14.09,91.51
2030-05-30 05:00:00,Pune,40.63,19.89,97.23
2030-05-30 06:00:00,Bangalore,15.31,38.86,12.88
2030-05-30 07:00:00,Delhi,42.2,26.94,57.65
2030-05-30 08:00:00,Hyderabad,21.27,0.95,96.43
2030-05-30 09:00:00,Pune,31.83,21.7,21.75
2030-05-30 10:00:00,Jaipur,42.93,27.87,56.63
2030-05-30 11:00:00,Chennai,26.45,9.56,13.3
2030-05-30 12:00:00,Pune,39.14,36.98,32.49
2030-05-30 13:00:00,Delhi,32.36,0.92,53.18
2030-05-30 14:00:00,Pune,27.91,6.37,71.61
2030-05-30 15:00:00,Mumbai,19.82,26.65,64.24
2030-05-30 16:00:00,Pune,20.11,27.35,29.0
2030-05-30 17:00:00,Bangalore,24.34,35.41,17.78
2030-05-30 18:00:00,Mumbai,41.86,15.2,32.92
2030-05-30 19:00:00,Pune,20.54,19.42,16.98
2030-05-30 20:00:00,Jaipur,38.52,15.24,71.55
2030-05-30 21:00:00,Mumbai,18.28,39.87,11.09
2030-05-30 22:00:00,Bangalore,39.4,38.74,44.78
2030-05-30 23:00:00,Bangalore,17.08,17.89,89.0
2030-05-31 00:00:00,Kolkata,21.68,25.91,51.76
2030-05-31 01:00:00,Chennai,21.92,7.41,13.59
2030-05-31 02:00:00,Jaipur,39.72,24.78,25.74
2030-05-31 03:00:00,Pune,32.62,14.6,37.75
2030-05-31 04:00:00,Mumbai,34.14,16.18,74.03
2030-05-31 05:00:00,Hyderabad,39.58,16.49,50.61
2030-05-31 06:00:00,Mumbai,37.87,4.98,89.1
2030-05-31 07:00:00,Pune,15.51,11.11,14.63
2030-05-31 08:00:00,Jaipur,24.49,13.47,13.59
2030-05-31 09:00:00,Bangalore,23.55,21.06,56.6
2030-05-31 10:00:00,Bangalore,38.98,8.01,46.16
2030-05-31 11:00:00,Pune,15.29,3.4,62.72
2030-05-31 12:00:00,Pune,15.53,24.76,52.57
2030-05-31 13:00:00,Delhi,20.99,2.09,62.39
2030-05-31 14:00:00,Mumbai,21.97,20.31,32.54
2030-05-31 15:00:00,Mumbai,19.98,7.52,75.76
2030-05-31 16:00:00,Bangalore,17.57,36.19,77.19
2030-05-31 17:00:00,Hyderabad,34.82,37.85,18.05
2030-05-31 18:00:00,Hyderabad,19.74,0.14,47.08
2030-05-31 19:00:00,Mumbai,34.08,27.27,65.65
2030-05-31 20:00:00,Chennai,28.76,13.21,90.6
2030-05-31 21:00:00,Kolkata,40.79,3.78,62.93
2030-05-31 22:00:00,Bangalore,23.07,30.54,91.38
2030-05-31 23:00:00,Bangalore,44.57,38.51,39.65
2030-06-01 00:00:00,Mumbai,31.65,13.2,58.04
2030-06-01 01:00:00,Pune,43.98,12.68,28.75
2030-06-01 02:00:00,Hyderabad,34.49,5.42,42.21
2030-06-01 03:00:00,Kolkata,22.15,26.96,68.9
2030-06-01 04:00:00,Kolkata,24.01,33.38,47.32
2030-06-01 05:00:00,Hyderabad,19.75,1.9,53.07
2030-06-01 06:00:00,Bangalore,27.8,25.94,42.22
2030-06-01 07:00:00,Bangalore,24.87,29.15,52.71
2030-06-01 08:00:00,Jaipur,22.51,22.53,71.26
2030-06-01 09:00:00,Jaipur,21.02,11.59,29.57
2030-06-01 10:00:00,Bangalore,40.09,8.65,16.38
2030-06-01 11:00:00,Chennai,40.17,1.99,22.8
2030-06-01 12:00:00,Mumbai,31.26,7.25,61.1
2030-06-01 13:00:00,Chennai,33.19,39.01,34.16
2030-06-01 14:00:00,Bangalore,27.6,23.6,28.49
2030-06-01 15:00:00,Kolkata,33.78,6.48,80.08
2030-06-01 16:00:00,Mumbai,38.63,26.73,33.92
2030-06-01 17:00:00,Mumbai,29.7,28.73,37.46
2030-06-01 18:00:00,Hyderabad,38.74,15.66,68.7
2030-06-01 19:00:00,Bangalore,41.78,21.53,27.83
2030-06-01 20:00:00,Bangalore,44.71,15.24,59.43
2030-06-01 21:00:00,Bangalore,43.93,10.41,25.47
2030-06-01 22:00:00,Jaipur,22.46,15.37,54.66
2030-06-01 23:00:00,Bangalore,33.33,34.79,39.17
2030-06-02 00:00:00,Pune,25.71,21.8,64.78
2030-06-02 01:00:00,Pune,36.0,13.85,78.85
2030-06-02 02:00:00,Bangalore,20.99,23.77,21.53
2030-06-02 03:00:00,Jaipur,23.31,9.36,36.95
2030-06-02 04:00:00,Pune,44.08,12.09,64.58
2030-06-02 05:00:00,Bangalore,33.21,8.92,36.32
2030-06-02 06:00:00,Mumbai,21.0,35.45,65.67
2030-06-02 07:00:00,Chennai,26.8,30.0,85.86
2030-06-02 08:00:00,Jaipur,25.74,32.08,40.54
2030-06-02 09:00:00,Kolkata,21.96,9.01,57.48
2030-06-02 10:00:00,Pune,16.78,4.04,36.0
2030-06-02 11:00:00,Bangalore,44.38,38.58,87.37
2030-06-02 12:00:00,Kolkata,26.14,18.54,92.25
2030-06-02 13:00:00,Hyderabad,31.37,2.57,39.57
2030-06-02 14:00:00,Mumbai,27.13,39.63,45.12
2030-06-02 15:00:00,Kolkata,36.28,27.79,33.47
2030-06-02 16:00:00,Mumbai,37.4,3.99,27.74
2030-06-02 17:00:00,Delhi,42.0,28.05,44.79
2030-06-02 18:00:00,Chennai,24.6,10.8,20.95
2030-06-02 19:00:00,Delhi,44.41,25.04,59.65
2030-06-02 20:00:00,Mumbai,38.91,33.78,37.38
2030-06-02 21:00:00,Pune,20.71,26.21,77.46
2030-06-02 22:00:00,Hyderabad,30.07,4.83,63.53
2030-06-02 23:00:00,Jaipur,25.22,10.19,27.34
2030-06-03 00:00:00,Delhi,30.37,33.38,49.82
2030-06-03 01:00:00,Mumbai,24.31,21.63,18.34
2030-06-03 02:00:00,Jaipur,22.29,3.02,13.95
2030-06-03 03:00:00,Delhi,37.26,32.22,56.96
2030-06-03 04:00:00,Mumbai,30.49,1.48,56.82
2030-06-03 05:00:00,Chennai,31.49,23.42,23.77
2030-06-03 06:00:00,Hyderabad,27.74,30.87,61.23
2030-06-03 07:00:00,Chennai,42.35,25.77,26.12
2030-06-03 08:00:00,Jaipur,16.42,39.25,68.93
2030-06-03 09:00:00,Chennai,38.52,22.55,64.95
2030-06-03 10:00:00,Mumbai,39.2,19.95,18.12
2030-06-03 11:00:00,Kolkata,26.75,11.12,77.76
2030-06-03 12:00:00,Delhi,17.06,23.07,69.61
2030-06-03 13:00:00,Pune,38.49,39.48,19.89
2030-06-03 14:00:00,Jaipur,28.52,17.83,53.41
2030-06-03 15:00:00,Jaipur,33.58,15.39,16.32
2030-06-03 16:00:00,Delhi,39.13,26.99,30.78
2030-06-03 17:00:00,Delhi,20.0,11.44,95.42
2030-06-03 18:00:00,Hyderabad,25.97,2.06,66.47
2030-06-03 19:00:00,Delhi,35.77,29.04,78.01
2030-06-03 20:00:00,Chennai,25.28,37.36,63.48
2030-06-03 21:00:00,Kolkata,26.08,17.67,63.68
2030-06-03 22:00:00,Delhi,37.28,15.69,51.86
2030-06-03 23:00:00,Kolkata,37.36,4.78,80.04
2030-06-04 00:00:00,Jaipur,33.02,6.37,77.09
2030-06-04 01:00:00,Mumbai,27.35,30.05,90.43
2030-06-04 02:00:00,Mumbai,26.65,39.48,93.98
2030-06-04 03:00:00,Hyderabad,23.79,5.06,14.93
2030-06-04 04:00:00,Delhi,17.27,39.11,32.66
2030-06-04 05:00:00,Bangalore,16.37,31.0,55.85
2030-06-04 06:00:00,Jaipur,42.66,34.91,42.78
2030-06-04 07:00:00,Hyderabad,18.83,33.72,66.01
2030-06-04 08:00:00,Chennai,33.38,25.68,77.46
2030-06-04 09:00:00,Hyderabad,23.18,30.01,88.73
2030-06-04 10:00:00,Delhi,34.08,39.41,27.6
2030-06-04 11:00:00,Chennai,35.9,19.29,50.95
2030-06-04 12:00:00,Delhi,38.54,32.18,64.91
2030-06-04 13:00:00,Jaipur,17.73,21.4,94.89
2030-06-04 14:00:00,Chennai,18.1,25.7,23.9
2030-06-04 15:00:00,Pune,39.21,30.02,14.6
2030-06-04 16:00:00,Bangalore,43.0,7.87,81.29
2030-06-04 17:00:00,Jaipur,22.74,26.52,77.53
2030-06-04 18:00:00,Bangalore,24.23,1.32,42.29
2030-06-04 19:00:00,Jaipur,42.54,12.76,50.77
2030-06-04 20:00:00,Hyderabad,38.76,6.79,13.46
2030-06-04 21:00:00,Mumbai,22.14,22.47,72.32
2030-06-04 22:00:00,Hyderabad,32.48,19.88,72.4
2030-06-04 23:00:00,Delhi,24.43,2.89,77.17
2030-06-05 00:00:00,Bangalore,28.27,0.9,82.81
2030-06-05 01:00:00,Bangalore,36.13,3.9,43.15
2030-06-05 02:00:00,Hyderabad,22.47,21.37,14.38
2030-06-05 03:00:00,Delhi,17.23,1.0,86.6
2030-06-05 04:00:00,Jaipur,44.79,14.79,38.02
2030-06-05 05:00:00,Hyderabad,27.81,27.73,15.83
2030-06-05 06:00:00,Pune,36.91,3.54,77.43
2030-06-05 07:00:00,Hyderabad,44.93,9.68,20.36
2030-06-05 08:00:00,Hyderabad,16.15,25.07,44.31
2030-06-05 09:00:00,Delhi,28.31,32.72,82.63
2030-06-05 10:00:00,Mumbai,15.58,23.42,23.13
2030-06-05 11:00:00,Bangalore,34.49,20.83,85.17
2030-06-05 12:00:00,Chennai,19.99,4.99,73.79
2030-06-05 13:00:00,Delhi,43.21,24.57,53.69
2030-06-05 14:00:00,Jaipur,41.25,8.02,92.73
2030-06-05 15:00:00,Jaipur,34.61,8.72,98.2
2030-06-05 16:00:00,Delhi,19.83,35.76,54.18
2030-06-05 17:00:00,Delhi,25.35,9.4,52.93
2030-06-05 18:00:00,Hyderabad,44.4,16.54,94.75
2030-06-05 19:00:00,Hyderabad,24.47,15.01,65.92
2030-06-05 20:00:00,Delhi,44.8,15.66,58.18
2030-06-05 21:00:00,Bangalore,39.7,35.45,65.64
2030-06-05 22:00:00,Chennai,30.95,38.94,34.08
2030-06-05 23:00:00,Mumbai,40.53,11.66,54.29
2030-06-06 00:00:00,Kolkata,44.21,33.1,47.75
2030-06-06 01:00:00,Bangalore,23.68,2.95,70.75
2030-06-06 02:00:00,Bangalore,18.5,36.96,31.57
2030-06-06 03:00:00,Pune,17.48,35.19,99.51
2030-06-06 04:00:00,Kolkata,33.3,12.77,51.4
2030-06-06 05:00:00,Kolkata,24.76,39.37,93.28
2030-06-06 06:00:00,Delhi,26.53,34.92,32.54
2030-06-06 07:00:00,Chennai,19.67,22.0,81.74
2030-06-06 08:00:00,Bangalore,17.57,21.34,90.06
2030-06-06 09:00:00,Bangalore,24.59,4.11,91.16
2030-06-06 10:00:00,Mumbai,20.24,1.09,69.52
2030-06-06 11:00:00,Kolkata,17.01,30.32,83.29
2030-06-06 12:00:00,Kolkata,16.17,11.56,28.92
2030-06-06 13:00:00,Bangalore,16.77,37.33,59.98
2030-06-06 14:00:00,Kolkata,36.61,38.24,80.03
2030-06-06 15:00:00,Delhi,33.32,35.79,30.34
2030-06-06 16:00:00,Mumbai,35.78,3.13,45.7
2030-06-06 17:00:00,Bangalore,39.48,39.39,93.42
2030-06-06 18:00:00,Hyderabad,33.65,8.41,15.35
2030-06-06 19:00:00,Jaipur,29.38,34.37,68.97
2030-06-06 20:00:00,Mumbai,39.51,38.22,31.79
2030-06-06 21:00:00,Hyderabad,33.78,25.14,11.06
2030-06-06 22:00:00,Pune,36.01,11.39,91.89
2030-06-06 23:00:00,Delhi,27.99,33.24,78.49
2030-06-07 00:00:00,Mumbai,28.5,18.84,68.87
2030-06-07 01:00:00,Hyderabad,28.42,7.75,66.28
2030-06-07 02:00:00,Kolkata,23.58,10.1,96.89
2030-06-07 03:00:00,Bangalore,33.54,7.8,24.79
2030-06-07 04:00:00,Mumbai,28.2,34.13,32.04
2030-06-07 05:00:00,Jaipur,16.42,29.88,88.15
2030-06-07 06:00:00,Jaipur,35.99,14.83,35.04
2030-06-07 07:00:00,Jaipur,30.09,7.26,10.26
2030-06-07 08:00:00,Chennai,20.68,17.5,83.7
2030-06-07 09:00:00,Bangalore,16.71,11.94,70.94
2030-06-07 10:00:00,Mumbai,20.75,8.1,57.93
2030-06-07 11:00:00,Bangalore,30.32,36.67,59.57
2030-06-07 12:00:00,Hyderabad,16.95,4.77,79.4
2030-06-07 13:00:00,Mumbai,33.48,29.93,69.84
2030-06-07 14:00:00,Mumbai,23.15,30.85,33.41
2030-06-07 15:00:00,Kolkata,43.95,28.37,73.09
2030-06-07 16:00:00,Jaipur,38.68,25.21,95.53
2030-06-07 17:00:00,Jaipur,18.34,25.75,71.25
2030-06-07 18:00:00,Mumbai,36.41,25.66,16.18
2030-06-07 19:00:00,Jaipur,39.94,35.99,68.59
2030-06-07 20:00:00,Chennai,41.02,12.06,64.29
2030-06-07 21:00:00,Kolkata,31.4,33.38,25.75
2030-06-07 22:00:00,Chennai,40.87,6.29,78.73
2030-06-07 23:00:00,Hyderabad,37.9,2.77,44.98
2030-06-08 00:00:00,Chennai,31.99,17.21,59.98
2030-06-08 01:00:00,Pune,27.66,6.56,38.2
2030-06-08 02:00:00,Delhi,15.06,11.59,10.38
2030-06-08 03:00:00,Chennai,33.44,26.38,40.86
2030-06-08 04:00:00,Mumbai,22.35,39.5,27.24
2030-06-08 05:00:00,Bangalore,21.83,20.11,24.73
2030-06-08 06:00:00,Jaipur,19.28,35.99,93.85
2030-06-08 07:00:00,Kolkata,35.5,16.79,53.74
2030-06-08 08:00:00,Kolkata,35.37,15.93,62.27
2030-06-08 09:00:00,Kolkata,27.52,35.42,21.61
2030-06-08 10:00:00,Bangalore,29.05,12.34,42.02
2030-06-08 11:00:00,Jaipur,37.81,17.67,97.42
2030-06-08 12:00:00,Chennai,19.61,1.47,81.63
2030-06-08 13:00:00,Hyderabad,21.9,37.79,48.37
2030-06-08 14:00:00,Pune,43.27,14.95,54.97
2030-06-08 15:00:00,Delhi,44.96,21.55,29.29
2030-06-08 16:00:00,Mumbai,30.37,23.75,65.52
2030-06-08 17:00:00,Hyderabad,28.87,21.61,50.7
2030-06-08 18:00:00,Kolkata,17.47,16.52,69.03
2030-06-08 19:00:00,Mumbai,35.15,6.87,27.78
2030-06-08 20:00:00,Jaipur,29.05,26.19,27.88
2030-06-08 21:00:00,Chennai,31.15,37.95,58.58
2030-06-08 22:00:00,Pune,42.96,21.8,47.93
2030-06-08 23:00:00,Jaipur,42.62,0.17,26.5
2030-06-09 00:00:00,Hyderabad,42.53,12.87,75.63
2030-06-09 01:00:00,Pune,17.95,8.53,93.3
2030-06-09 02:00:00,Delhi,26.51,12.13,51.27
2030-06-09 03:00:00,Pune,34.92,19.88,71.01
2030-06-09 04:00:00,Jaipur,19.14,38.82,56.32
2030-06-09 05:00:00,Kolkata,43.21,26.95,41.79
2030-06-09 06:00:00,Pune,32.28,15.8,17.42
2030-06-09 07:00:00,Chennai,32.9,34.48,87.27
2030-06-09 08:00:00,Hyderabad,18.81,32.87,35.75
2030-06-09 09:00:00,Delhi,15.53,5.85,17.91
2030-06-09 10:00:00,Hyderabad,34.3,17.35,23.37
2030-06-09 11:00:00,Kolkata,21.43,6.73,67.97
2030-06-09 12:00:00,Chennai,39.58,0.91,25.16
2030-06-09 13:00:00,Mumbai,16.49,10.77,23.65
2030-06-09 14:00:00,Hyderabad,20.16,23.36,20.13
2030-06-09 15:00:00,Bangalore,38.4,28.78,19.77
2030-06-09 16:00:00,Kolkata,15.43,24.78,63.89
2030-06-09 17:00:00,Delhi,22.24,27.48,66.89
2030-06-09 18:00:00,Delhi,36.75,7.1,26.21
2030-06-09 19:00:00,Bangalore,35.87,2.8,16.39
2030-06-09 20:00:00,Bangalore,21.12,39.55,55.84
2030-06-09 21:00:00,Chennai,38.75,3.62,72.62
2030-06-09 22:00:00,Bangalore,27.59,3.41,35.83
2030-06-09 23:00:00,Kolkata,36.0,3.98,10.41
2030-06-10 00:00:00,Hyderabad,28.93,33.68,81.97
2030-06-10 01:00:00,Bangalore,15.29,36.6,43.35
2030-06-10 02:00:00,Kolkata,15.15,5.14,87.36
2030-06-10 03:00:00,Mumbai,44.67,28.48,77.97
2030-06-10 04:00:00,Bangalore,21.09,10.23,68.21
2030-06-10 05:00:00,Mumbai,40.72,5.49,11.87
2030-06-10 06:00:00,Pune,21.85,33.52,12.44
2030-06-10 07:00:00,Hyderabad,28.56,13.5,51.92
2030-06-10 08:00:00,Delhi,44.53,37.78,55.1
2030-06-10 09:00:00,Hyderabad,19.02,27.8,37.05
2030-06-10 10:00:00,Pune,31.61,9.8,78.64
2030-06-10 11:00:00,Bangalore,25.84,31.38,57.81
2030-06-10 12:00:00,Delhi,32.11,36.2,62.39
2030-06-10 13:00:00,Hyderabad,30.74,30.67,71.78
2030-06-10 14:00:00,Mumbai,18.91,4.98,54.25
2030-06-10 15:00:00,Delhi,32.03,11.66,12.79
2030-06-10 16:00:00,Mumbai,25.87,3.17,41.19
2030-06-10 17:00:00,Chennai,22.73,18.92,40.2
2030-06-10 18:00:00,Hyderabad,19.19,1.0,60.16
2030-06-10 19:00:00,Hyderabad,35.01,38.72,38.57
2030-06-10 20:00:00,Mumbai,36.55,15.91,71.39
2030-06-10 21:00:00,Jaipur,39.52,32.16,78.18
2030-06-10 22:00:00,Chennai,39.54,29.2,98.24
2030-06-10 23:00:00,Delhi,44.86,2.7,70.1
2030-06-11 00:00:00,Mumbai,22.23,24.61,69.21
2030-06-11 01:00:00,Chennai,31.97,17.9,91.6
2030-06-11 02:00:00,Mumbai,32.13,11.62,30.57
2030-06-11 03:00:00,Kolkata,31.08,7.77,24.82
2030-06-11 04:00:00,Hyderabad,25.61,21.63,61.63
2030-06-11 05:00:00,Kolkata,20.35,33.51,76.88
2030-06-11 06:00:00,Delhi,32.27,11.9,24.81
2030-06-11 07:00:00,Kolkata,19.47,36.22,75.63
2030-06-11 08:00:00,Hyderabad,15.36,6.3,92.45
2030-06-11 09:00:00,Bangalore,34.83,3.52,21.01
2030-06-11 10:00:00,Chennai,28.17,30.78,34.41
2030-06-11 11:00:00,Hyderabad,43.83,38.92,50.13
2030-06-11 12:00:00,Hyderabad,25.26,36.63,65.6
2030-06-11 13:00:00,Bangalore,44.75,26.01,88.44
2030-06-11 14:00:00,Kolkata,15.27,2.26,66.94
2030-06-11 15:00:00,Delhi,16.76,39.24,82.38
2030-06-11 16:00:00,Jaipur,34.9,23.96,27.18
2030-06-11 17:00:00,Bangalore,34.05,37.39,54.47
2030-06-11 18:00:00,Hyderabad,31.27,9.92,51.27
2030-06-11 19:00:00,Pune,20.79,21.5,58.03
2030-06-11 20:00:00,Delhi,17.85,0.67,42.35
2030-06-11 21:00:00,Mumbai,16.8,1.15,10.51
2030-06-11 22:00:00,Jaipur,38.23,4.29,18.09
2030-06-11 23:00:00,Hyderabad,41.4,4.21,86.29
2030-06-12 00:00:00,Bangalore,39.62,28.41,58.97
2030-06-12 01:00:00,Mumbai,19.5,19.93,66.49
2030-06-12 02:00:00,Bangalore,38.39,10.09,42.98
2030-06-12 03:00:00,Jaipur,44.42,9.61,33.51
2030-06-12 04:00:00,Jaipur,33.43,24.08,50.06
2030-06-12 05:00:00,Pune,26.51,6.72,63.41
2030-06-12 06:00:00,Chennai,17.82,18.82,10.05
2030-06-12 07:00:00,Delhi,24.07,20.2,71.56
2030-06-12 08:00:00,Mumbai,32.58,19.87,81.94
2030-06-12 09:00:00,Pune,27.55,38.88,44.56
2030-06-12 10:00:00,Kolkata,30.39,8.76,38.68
2030-06-12 11:00:00,Bangalore,35.51,31.13,53.46
2030-06-12 12:00:00,Hyderabad,27.96,36.12,25.0
2030-06-12 13:00:00,Mumbai,20.82,25.56,56.76
2030-06-12 14:00:00,Pune,17.32,30.65,53.52
2030-06-12 15:00:00,Pune,27.56,23.39,33.74
2030-06-12 16:00:00,Bangalore,41.41,22.13,94.67
2030-06-12 17:00:00,Jaipur,35.38,26.52,72.22
2030-06-12 18:00:00,Bangalore,22.05,11.75,23.85
2030-06-12 19:00:00,Bangalore,30.0,15.9,49.07
2030-06-12 20:00:00,Mumbai,21.52,12.08,68.8
2030-06-12 21:00:00,Mumbai,19.14,24.33,87.39
2030-06-12 22:00:00,Bangalore,38.38,36.82,21.69
2030-06-12 23:00:00,Kolkata,27.81,1.74,50.54
2030-06-13 00:00:00,Hyderabad,16.68,3.08,82.66
2030-06-13 01:00:00,Delhi,39.54,11.43,27.64
2030-06-13 02:00:00,Pune,43.09,6.48,90.18
2030-06-13 03:00:00,Jaipur,25.29,8.38,78.06
2030-06-13 04:00:00,Bangalore,29.87,29.78,48.69
2030-06-13 05:00:00,Kolkata,37.76,15.45,62.41
2030-06-13 06:00:00,Delhi,16.1,3.35,90.84
2030-06-13 07:00:00,Bangalore,42.5,1.61,47.28
2030-06-13 08:00:00,Jaipur,44.94,11.73,14.18
2030-06-13 09:00:00,Pune,30.16,33.3,46.99
2030-06-13 10:00:00,Delhi,31.01,3.85,52.32
2030-06-13 11:00:00,Bangalore,30.57,19.78,86.49
2030-06-13 12:00:00,Mumbai,39.73,21.96,48.84
2030-06-13 13:00:00,Bangalore,30.74,6.61,76.15
2030-06-13 14:00:00,Bangalore,34.63,30.28,10.41
2030-06-13 15:00:00,Bangalore,34.51,35.11,10.19
2030-06-13 16:00:00,Bangalore,30.92,20.45,57.17
2030-06-13 17:00:00,Kolkata,42.77,6.16,46.76
2030-06-13 18:00:00,Chennai,40.58,0.04,53.06
2030-06-13 19:00:00,Kolkata,17.14,1.4,21.18
2030-06-13 20:00:00,Kolkata,27.25,27.56,88.37
2030-06-13 21:00:00,Mumbai,32.56,0.93,71.7
2030-06-13 22:00:00,Bangalore,38.55,2.06,40.56
2030-06-13 23:00:00,Kolkata,25.78,33.01,70.47
2030-06-14 00:00:00,Delhi,33.45,12.53,40.96
2030-06-14 01:00:00,Bangalore,28.11,8.42,30.73
2030-06-14 02:00:00,Mumbai,18.72,25.28,19.79
2030-06-14 03:00:00,Hyderabad,44.85,6.61,72.35
2030-06-14 04:00:00,Jaipur,35.37,34.31,94.11
2030-06-14 05:00:00,Hyderabad,23.84,12.67,30.23
2030-06-14 06:00:00,Mumbai,34.69,32.33,98.45
2030-06-14 07:00:00,Pune,23.21,21.2,37.35
2030-06-14 08:00:00,Delhi,36.59,20.25,59.8
2030-06-14 09:00:00,Hyderabad,22.08,17.19,57.37
2030-06-14 10:00:00,Mumbai,44.08,23.55,82.76
2030-06-14 11:00:00,Hyderabad,31.35,28.84,77.83
2030-06-14 12:00:00,Bangalore,39.15,2.67,94.23
2030-06-14 13:00:00,Chennai,36.19,3.65,30.81
